link,skills,salary,experience,name
https://hh.ru/vacancy/49497403?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B1 — Средний', 'iOS', 'Unity', 'ООП', 'C#', 'Git', 'Android', 'Visual Studio C#', 'Gamedev', 'Unity 3D', 'Оптимизация кода', 'С#', 'Паттерны проектирования']",от 140 000 до 250 000 руб. на руки,3–6 лет,Unity Developer
https://hh.ru/vacancy/50234439?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['STL', 'C++', 'ООП', 'MS Visual Studio', 'C#']",от 130 000 руб. на руки,более 6 лет,Программист С++/С# (инженер-разработчик)
https://hh.ru/vacancy/49953566?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B2 — Средне-продвинутый', '1С-Битрикс', 'HTML', 'CSS', 'PHP', 'MySQL', 'Веб-программирование', 'CRM Bitrix24', 'Разработка CMS', 'Bitrix24', 'Bitrix', 'Информационные рассылки', 'Битрикс 24', 'Интернет-магазин', 'Битрикс24', 'Разработка сайтов', 'CRM Битрикс 24', 'Рассылка сообщений', 'Заинтересованность']",от 80 000 до 120 000 руб. на руки,1–3 года,Программист 1С Bitrix
https://hh.ru/vacancy/49200730?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['ООП', 'SQL', 'MS SQL', 'Delphi', 'Object Pascal/Delphi']",от 90 000 руб. на руки,1–3 года,Инженер-программист
https://hh.ru/vacancy/49415812?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['ERP', 'Постановка задач разработчикам', '1С программирование', 'Производственное планирование', '1С: Управление Производственным Предприятием', 'Сертификат : Специалист по платформе 1С', 'MS SQL']",от 200 000 руб. на руки,3–6 лет,Программист 1C
https://hh.ru/vacancy/50241424?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B1 — Средний', 'Docker', 'Kubernetes', 'Git', 'Английский язык', 'Python']",от 150 000 до 300 000 руб. на руки,1–3 года,DevOps Engineer (Kubernetes) в Evrone
https://hh.ru/vacancy/49505778?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],от 300 000 руб. до вычета налогов,3–6 лет,Java Developer (проект SBI)
https://hh.ru/vacancy/49235719?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Git', 'Atlassian Jira', 'SQL', 'PostgreSQL', 'Linux']",от 120 000 до 200 000 руб. до вычета налогов,1–3 года,Тестировщик /QA Engineer
https://hh.ru/vacancy/48913199?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Предприятие 8', '1С программирование', '1C: Финансы', '1C: Предприятие', 'Office']",до 100 000 руб. на руки,не требуется,Младший Разработчик 1С (Junior)
https://hh.ru/vacancy/49629364?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['SQL', 'Планирование карьеры', 'АСУ', 'Microsoft Access', 'Опытный пользователь ПК']",от 250 000 до 250 000 руб. до вычета налогов,1–3 года,Тестировщик
https://hh.ru/vacancy/50222630?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['XML', 'SQL', 'Java', 'SOAP', 'Xsd']",от 200 000 до 200 000 руб. на руки,3–6 лет,Ведущий разработчик IBM ESB
https://hh.ru/vacancy/49680646?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['XML', 'UML', 'Системная интеграция', 'Знание основ баз данных (Oracle SQL', 'SOAP', 'Jira', 'BPMN', 'OpenShift']",от 250 000 до 345 000 руб. до вычета налогов,3–6 лет,Системный аналитик Lead Senior удаленно
https://hh.ru/vacancy/49218513?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— A1 — Начальный', '1С-Битрикс', 'SQL', 'PHP5', 'HTML', 'MS SQL']",от 150 000 руб. на руки,3–6 лет,Web-разработчик (Bitrix)
https://hh.ru/vacancy/50194150?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Git', 'JavaScript', 'ООП', 'Node.js', 'TypeScript', 'Vue.js']",от 60 000 до 120 000 руб. на руки,1–3 года,Frontend Developer
https://hh.ru/vacancy/49026891?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— C1 — Продвинутый', 'Devops', 'Kubernetes', 'Английский язык', 'Работа в команде']",до 350 000 руб. на руки,3–6 лет,DevOps инженер
https://hh.ru/vacancy/46815482?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Предприятие 8', '1С: Комплексная автоматизация', '1С программирование', '1С: Зарплата и управление персоналом', '1С: Управление предприятием']",от 220 000 до 220 000 руб. на руки,3–6 лет,Программист 1C
https://hh.ru/vacancy/49954504?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],от 100 000 до 250 000 руб. до вычета налогов,3–6 лет,Программист 1С
https://hh.ru/vacancy/49804653?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['STM32', 'Схемотехника электронного оборудования', 'C/C++', 'AVR', 'Микроконтроллеры']",от 120 000 до 160 000 руб. на руки,3–6 лет,Инженер-программист микроконтроллеров
https://hh.ru/vacancy/47916585?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Зарплата и управление персоналом', '1С: Предприятие 8', '1С: Бухгалтерия', '1С: Управление Торговлей', 'ERP-системы на базе 1С']",от 3 000 до 3 500 USD до вычета налогов,3–6 лет,Программист 1С
https://hh.ru/vacancy/50176484?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['SystemVerilog', 'FPGA', '10G Ethernet', 'Xilinx Ultrascale+', 'ПЛИС', 'ППВМ']",от 500 000 руб. на руки,3–6 лет,FPGA Engineer
https://hh.ru/vacancy/49879856?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['ООП', 'C++', 'UE4', 'Оптимизация кода']",от 2 300 USD на руки,3–6 лет,Unreal Engine 4 developer
https://hh.ru/vacancy/48441124?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Python', 'Docker', 'Linux', 'Git', 'Vue.js', 'DevOps', 'Ориентация на результат', 'Умение организовать работу', 'GitLab']",от 210 000 руб. на руки,не требуется,Инженер - DevOps
https://hh.ru/vacancy/50040907?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Умение работать в условиях многозадачности', '1C: Бухгалтерия', '1С программирование', '1С: Управление Торговлей', '1С: Предприятие 8', 'Продвинутый пользователь ПК', 'Работать в команде']",от 190 000 руб. до вычета налогов,3–6 лет,Программист 1C
https://hh.ru/vacancy/49959080?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],от 150 000 до 150 000 руб. на руки,1–3 года,Разработчик 1С (Управление доставкой)
https://hh.ru/vacancy/49760789?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Зарплата и управление персоналом', '1С: Управление Производственным Предприятием', '1С программирование', '1С: Предприятие 8', '1С: Документооборот', '1С: Конвертация данных', '1С: Использование языков запросов', '1С: ml, dbf, xls, doc, txt, SQL, OLE, COM', '1С: Управляемый интерфейс', '1С: Понимание принципов расчета заработной платы и кадрового учета', '1С: Сертификаты 1С Специалист', '1С: Система компоновки данных', 'Databases', 'MS SQL', 'SOAP', 'REST']",от 200 000 до 250 000 руб. на руки,более 6 лет,Программист 1С (Главный специалист отдела разработки бизнес-приложений)
https://hh.ru/vacancy/48894153?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B1 — Средний', 'Kubernetes', 'Python', 'PostgreSQL', 'ML', 'Big Data', 'SQL', 'Gitlab CI', 'AWS', 'Rust', 'Machine Learning', 'Java', 'C++', 'Docker', 'DevOps', 'CI/CD', 'ООП', 'Design Patterns', 'Git', 'Microservices', 'Cython']",от 4 000 EUR на руки,3–6 лет,"Senior/Lead Python Engineer (ML, Infrastructure)"
https://hh.ru/vacancy/50169319?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],от 160 000 до 220 000 руб. на руки,1–3 года,QA-engineer
https://hh.ru/vacancy/49810107?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],от 90 000 до 150 000 руб. на руки,3–6 лет,Программист 1С (удаленно)
https://hh.ru/vacancy/49004207?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С программирование', '1С: Предприятие 8', '1С: Зарплата и управление персоналом', '1С: Документооборот', 'ERP-системы на базе 1С']",от 150 000 руб. на руки,3–6 лет,Разработчик 1С
https://hh.ru/vacancy/46777422?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['MS SQL', 'Delphi', 'Transact-SQL', 'MS SQL Server', 'C#']",до 165 000 руб. до вычета налогов,3–6 лет,Программист Delphi + SQL
https://hh.ru/vacancy/49607405?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['SOAP', 'SQL', 'REST', 'Linux', 'Тестирование', 'Функциональное тестирование', 'Postman', 'Регресионное тестирование', 'API', 'MS SQL', 'SoapUI', 'Тест-дизайн', 'Docker', 'PostgreSQL', 'CI']",от 150 000 руб. на руки,1–3 года,Инженер по тестированию ПО
https://hh.ru/vacancy/50037219?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['DDD', '.NET Core', 'gRPC', 'SOLID', 'DRY', 'KISS', 'TCP/IP']",от 250 000 руб. на руки,1–3 года,Software Architect
https://hh.ru/vacancy/49866573?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Управление Производственным Предприятием', '1С: Документооборот', '1С: Бухгалтерия', '1С: Зарплата и управление персоналом']",от 170 000 руб. до вычета налогов,3–6 лет,Программист 1С
https://hh.ru/vacancy/50057111?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Управление Торговлей', '1С программирование', '1С: Комплексная автоматизация', '1С: Розница', '1С: Документооборот', 'ERP-системы на базе 1С', 'Удаленная работа', 'ЗУП', 'SQL запросы', 'Написание ТЗ', '1C: Управление торговлей']",от 130 000 руб. на руки,3–6 лет,Программист 1С
https://hh.ru/vacancy/49989176?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Unity', 'C#', 'Git', 'ООП', 'iOS', 'Android']",от 230 000 до 280 000 руб. на руки,1–3 года,Unity 3D Developer
https://hh.ru/vacancy/49810248?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['SQL', 'Python', 'Olap (online analytical processing)', 'Superset', 'BI', 'Business intelligence', 'Бизнес-анализ']",от 110 000 до 150 000 руб. на руки,1–3 года,Бизнес-аналитик/BI-разработчик
https://hh.ru/vacancy/49784417?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],от 140 000 руб. до вычета налогов,1–3 года,Программист 1C
https://hh.ru/vacancy/49928580?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],от 70 000 до 90 000 руб. на руки,3–6 лет,Программист MSSQL
https://hh.ru/vacancy/49933350?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['PHP', 'JavaScript', 'CSS', 'MySQL', 'HTML', 'Тестирование', 'Грамотность']",от 100 000 до 100 000 руб. на руки,1–3 года,QA инженер / Тестировщик
https://hh.ru/vacancy/49937987?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С программирование', '1С: Зарплата и управление персоналом', '1С: Предприятие 8', '1С: Бухгалтерия', '1С: Производство']",от 150 000 руб. на руки,3–6 лет,Программист 1C
https://hh.ru/vacancy/47089175?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['QA', 'Testing Framework', 'Jenkins', 'Linux', 'Black box testing', 'Atlassian Jira', 'Atlassian Confluence', 'Cucumber', 'Selenide', 'Java']",от 1 500 до 3 500 USD до вычета налогов,3–6 лет,QA Automation Engineer / Тестировщик
https://hh.ru/vacancy/49614626?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['MS SQL', 'XML', 'SQL', '1С: Бухгалтерия', '1С: Зарплата и управление персоналом', '1С: Управление Торговлей', '1С программирование', 'ERP-системы на базе 1С', 'Обновление конфигурации 1С', 'Разработка инструкций']",от 160 000 до 180 000 руб. на руки,1–3 года,Программист 1с
https://hh.ru/vacancy/49268574?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B1 — Средний', 'ООП', 'Разработка ПО', 'C/C++', 'Git', 'Архитектура ПО', 'Atlassian Jira', 'UML', 'Python']",от 150 000 руб. до вычета налогов,1–3 года,Инженер-программист C\C++ (embedded)
https://hh.ru/vacancy/49821886?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— A1 — Начальный', 'SQL', 'PostgreSQL', 'MS SQL', 'ORACLE', 'MS Access']",от 90 000 до 150 000 руб. на руки,1–3 года,Разработчик Qlik Sense
https://hh.ru/vacancy/49790229?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B2 — Средне-продвинутый', 'Git', 'Функциональное тестирование', 'Test case', 'Английский язык', 'Проведение тестирований', 'Jira', 'Тестирование']",от 100 000 до 130 000 руб. на руки,1–3 года,QA engineer / Тестировщик ПО (команда итеграций)
https://hh.ru/vacancy/49882568?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B2 — Средне-продвинутый', 'Английский язык', 'TIA Portal', 'Итальянский язык', 'Pascal']",от 120 000 до 200 000 руб. на руки,3–6 лет,Программист ПЛК Siemens и B&R
https://hh.ru/vacancy/49681338?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['MS SQL Server', 'SQL', 'Zabbix', 'MS SQL', 'СУБД', 'DevOps', 'MS Windows Server']",от 230 000 до 230 000 руб. до вычета налогов,3–6 лет,Администратор 1С Senior Middle офис и удаленно
https://hh.ru/vacancy/49652036?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Postman', 'Swagger', 'SQL', 'PHP', 'C#', 'RabbitMQ']",от 100 000 до 120 000 руб. на руки,1–3 года,QA (Тестировщик)
https://hh.ru/vacancy/49268176?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С программирование', '1С: Управление Торговлей', 'XML']",от 160 000 руб. на руки,1–3 года,Программист 1С
https://hh.ru/vacancy/49761654?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,[],от 300 000 руб. на руки,1–3 года,Team Lead
https://hh.ru/vacancy/49718842?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С программирование', '1С: Предприятие 8', '1С: Бухгалтерия', '1С: Управление Торговлей', 'Обновление конфигурации 1С', '1С: Комплексная автоматизация', '1С: Торговля и склад', '1С: Зарплата и кадры', '1С: Торговля', '1С: Склад']",от 150 000 руб. на руки,3–6 лет,Программист 1С
https://hh.ru/vacancy/49619667?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С программирование', '1С: Предприятие 8', 'ERP-системы на базе 1С']",от 160 000 руб. на руки,3–6 лет,Программист 1С
https://hh.ru/vacancy/50136399?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Git', 'HTML', 'CSS', 'SQL', 'Тестирование пользовательского интерфейса']",до 100 000 руб. на руки,1–3 года,QA Engineer / Тестировщик
https://hh.ru/vacancy/49666436?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С программирование', '1С: Зарплата и управление персоналом', '1С: Комплексная автоматизация', '1С: Предприятие 8', '1С: Бухгалтерия']",от 200 000 до 200 000 руб. на руки,3–6 лет,Программист 1С
https://hh.ru/vacancy/50142084?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Управление Торговлей', '1С программирование', '1С: Предприятие', '1С: Предприятие 8']",от 150 000 руб. на руки,3–6 лет,Программист 1С
https://hh.ru/vacancy/49949528?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Торговля', '1С: Управление Торговлей']",от 180 000 руб. до вычета налогов,3–6 лет,Программист 1С
https://hh.ru/vacancy/49990458?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Python', 'ООП', 'Linux', 'SQL', 'Базы данных']",от 40 000 руб. на руки,1–3 года,Junior Python разработчик в QA
https://hh.ru/vacancy/45698210?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['JavaScript', 'HTML5', 'CSS', 'Vue.js', 'Vuetify', 'Vuex', 'Vue-router', 'VeeValidate']",от 90 000 руб. на руки,3–6 лет,Frontend Developer (VUE.js)
https://hh.ru/vacancy/49619340?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,['1С программирование'],от 150 000 до 200 000 руб. на руки,3–6 лет,Программист 1С
https://hh.ru/vacancy/49958024?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Предприятие 8', '1С: Управление Торговлей', '1С: Бухгалтерия', '1С: Зарплата и управление персоналом', '1С программирование']",от 170 000 до 170 000 руб. на руки,3–6 лет,Программист 1С
https://hh.ru/vacancy/46079730?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Предприятие 8', '1С: Управление Торговлей', '1С программирование', '1С: Управление предприятием', 'Переговоры']",от 150 000 до 200 000 руб. на руки,3–6 лет,Разработчик 1с/Программист 1с (м. Нагорная)
https://hh.ru/vacancy/50241535?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['ООП', 'MySQL', 'Symfony', 'Git', 'Linux', 'Ajax', 'CSS', 'HTML5', 'PHP', 'JavaScript', 'API', 'Docker', 'Стратегическое мышление', 'Управление по целям', 'Реализация проектов', 'Работа в команде']",от 120 000 до 250 000 руб. до вычета налогов,3–6 лет,TeamLead
https://hh.ru/vacancy/50025185?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С программирование', '1С: Управление Торговлей', '1С: Предприятие 8', 'Обновление конфигурации 1С', 'Аналитическое мышление']",от 100 000 руб. на руки,1–3 года,Программист 1С
https://hh.ru/vacancy/48739601?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Git', 'QA', 'Jira', 'TestRail', 'Тестирование']",до 200 000 руб. на руки,3–6 лет,QA Engineer (remote)
https://hh.ru/vacancy/49843785?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С: Зарплата и управление персоналом', '1С-Битрикс', '1С программирование', 'CRM', '1С: Бухгалтерия', '1С: Предприятие 8', '1С: Управление Торговлей', '1С: Зарплата и кадры']",от 160 000 до 250 000 руб. на руки,3–6 лет,Старший / Ведущий Программист 1C
https://hh.ru/vacancy/49677869?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— C1 — Продвинутый', 'Docker', 'Руководство коллективом', 'Контроль исполнения решений', 'Docker-compose', 'Управление временем']",от 150 000 до 200 000 руб. на руки,более 6 лет,Python Team Lead
https://hh.ru/vacancy/49880761?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['SQL', 'PostgreSQL', 'Java', 'Kafka', 'Базы данных', 'ClickHouse']",от 200 000 руб. на руки,3–6 лет,"Архитектор баз данных (MySQL, PostgreSQL, ClickHouse)"
https://hh.ru/vacancy/50068368?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['1С программирование', 'ERP-системы на базе 1С', '1С: Управление Торговлей', 'Проведение тестирований', '1С: Комплексная автоматизация']",от 170 000 руб. до вычета налогов,3–6 лет,Программист 1С
https://hh.ru/vacancy/48851602?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['iOS', 'Codable', 'Objective-C', 'VIPER', 'UI', 'JSON API', 'Swift', 'REST']",до 100 000 руб. на руки,1–3 года,Junior IOS разработчик
https://hh.ru/vacancy/49831761?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— A1 — Начальный', 'Qt', 'ООП', 'C++', 'SQL', 'C/C++']",от 60 000 до 130 000 руб. на руки,1–3 года,Инженер-программист ( C++/Qt )
https://hh.ru/vacancy/49412003?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Linux', 'HTTP', 'TCP/IP', 'IPTables', 'СУБД', 'NoSQL', 'Redis', 'DevOps', 'Kubernetes', 'Docker', 'Prometheus', 'Grafana', 'Elasticsearch', 'RabbitMQ']",до 250 000 руб. на руки,3–6 лет,DevOps-инженер (Remote)
https://hh.ru/vacancy/49748095?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['C/C++', 'Git', 'Keil', 'Eclipse', 'ARM', 'Разработка ПО', 'GSM']",от 150 000 до 200 000 руб. на руки,3–6 лет,Разработчик встроенного ПО телематического оборудования
https://hh.ru/vacancy/49457883?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['CI/CD', 'AWS', 'CI', 'Bitbucket', 'Удаленная работа', 'ansible', 'kubernetes', 'Git']",от 300 000 до 450 000 руб. на руки,более 6 лет,Lead DevOps
https://hh.ru/vacancy/49854624?from=vacancy_search_list&query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA,"['Английский\xa0— B2 — Средне-продвинутый', 'Английский язык', 'QA', 'Team management', 'Тестирование', 'Нагрузочное тестирование', 'ООП', 'Test automation', 'Управление эффективностью']",до 4 000 EUR до вычета налогов,3–6 лет,QA Automation Lead
