link,names,skills,salary,experience,name
https://hh.ru/vacancy/49517673?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Linux', 'Nginx', 'Bash', 'MySQL', 'Английский язык', 'PHP-FPM', 'Git']",от 150 000 до 300 000 руб. на руки,3–6 лет,DevOps\SRE (Remote)
https://hh.ru/vacancy/46537094?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['1С: Предприятие 8', '1С: Бухгалтерия', '1С программирование', '1С: Зарплата и управление персоналом', '1С: Документооборот', 'ERP-системы на базе 1С']",от 200 000 руб. на руки,3–6 лет,Разработчик 1С ERP
https://hh.ru/vacancy/48383410?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Android', 'Kotlin', 'Rx', 'SQLite']",от 80 000 до 120 000 руб. на руки,не требуется,Младший Android разработчик
https://hh.ru/vacancy/50228712?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Git', 'Linux', 'PostgreSQL', 'Docker-compose']",от 120 000 до 150 000 руб. на руки,1–3 года,Frontend-разработчик
https://hh.ru/vacancy/49766501?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский\xa0— B1 — Средний', 'Схемотехника электронного оборудования', 'Разработка проектной документации', 'Проектирование']",от 80 000 до 110 000 руб. на руки,3–6 лет,Инженер-разработчик
https://hh.ru/vacancy/49761786?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['SQL', 'Функциональное тестирование', 'Тестирование', 'Atlassian Jira']",до 150 000 руб. на руки,1–3 года,Тестировщик ПО (команда web)
https://hh.ru/vacancy/49810442?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['Английский\xa0— B1 — Средний', 'SEO оптимизация', 'Google Analytics', 'SEO', 'Яндекс.Метрика', 'Управление проектами', 'Поисковая оптимизация сайтов', 'Наполнение контентом', 'Внутренняя оптимизация сайта', 'Подбор ключевых слов', 'Google таблицы', 'Работа в условиях многозадачности', 'Базовые знания HTML и CSS', 'Составление семантического ядра', 'внешний аудит сайта', 'внутренний аудит сайта', 'Поисковая оптимизация мобильной версии сайта', 'работа с биржами', 'Создание систем перелинковок', 'Правильно расставлять приоритеты']",от 150 000 до 250 000 руб. на руки,3–6 лет,Ведущий SEO-специалист (Senior)
https://hh.ru/vacancy/49892059?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['CSS', 'JavaScript', 'Bootstrap', 'HTML', 'Node.js', 'jQuery', 'React', 'Figma', 'Next.js', 'MongoDB', 'CSS3', 'Git', 'Кроссбраузерная верстка', 'Strapi']",от 70 000 до 100 000 руб. на руки,1–3 года,Frontend Разработчик / Верстальщик
https://hh.ru/vacancy/43559341?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,[],от 150 000 до 300 000 руб. на руки,1–3 года,Middle/Senior Frontend разработчик (Vue.js)
https://hh.ru/vacancy/49309107?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,0,"['1С: Предприятие 8', '1С: Розница', '1С: Управление Торговлей', '1С: CRM ПРОФ', 'Оптимизация кода']",от 50 000 руб. на руки,1–3 года,Программист 1C (удаленная работа)
