link,names,skills,salary,experience,name
https://hh.ru/vacancy/50077086?from=vacancy_search_list&query=it,0,"['Agile Project Management', 'Работа в команде', 'Управление проектами', 'Scrum', 'Kanban']",от 250 000 руб. до вычета налогов,3–6 лет,Руководитель IT-проектов
https://hh.ru/vacancy/50024086?from=vacancy_search_list&query=it,0,"['Администрирование сетевого оборудования', 'Linux', 'Администрирование', 'Грамотность', 'Cистемы управления базами данных', 'Администрирование серверов Linux', 'База данных: Oracle', 'SQL']",от 90 000 до 120 000 руб. на руки,3–6 лет,Системный администратор в компанию разработки ПО
https://hh.ru/vacancy/49519390?from=vacancy_search_list&query=it,0,"['Сборка ПК', 'Настройка ПК', 'Информационная безопасность', 'Ремонт ПК', 'Настройка ПО', 'Настройка сетевых подключений', 'Работа с оргтехникой', 'Информационные технологии']",от 100 000 до 100 000 руб. на руки,3–6 лет,Специалист по IT
https://hh.ru/vacancy/49916939?from=vacancy_search_list&query=it,0,['Знание компьютера'],от 45 000 руб. на руки,не требуется,Специалист по IT
https://hh.ru/vacancy/50084251?from=vacancy_search_list&query=it,0,"['Мобильность', 'Многозадачность', 'SaaS', 'Удаленная работа']",от 130 000 до 180 000 руб. на руки,1–3 года,Middle System Administrator
https://hh.ru/vacancy/50177721?from=vacancy_search_list&query=it,0,"['Рекрутмент', 'Обучение и развитие', 'Работа в команде']",от 150 000 руб. до вычета налогов,1–3 года,Рекрутер в сфере IT
https://hh.ru/vacancy/49706765?from=vacancy_search_list&query=it,0,"['Управление проектами', 'ARIS', '1С-Битрикс', 'Управление персоналом', 'Битрикс 24', 'EPC', 'BPMN']",от 130 000 руб. на руки,1–3 года,Менеджер IT-проектов
https://hh.ru/vacancy/50235035?from=vacancy_search_list&query=it,0,"['PostgreSQL', 'Linux', 'Bash', 'SQL', 'Docker']",от 100 000 руб. на руки,1–3 года,DevOps Junior (IT администратор)
https://hh.ru/vacancy/50080387?from=vacancy_search_list&query=it,0,"['Active Directory', 'DHCP', 'Windows 7', 'Техническая поддержка', 'Настройка DNS', 'Администрирование серверов', 'Windows 8', 'MS Office', 'servicedesk', 'MS Exchange', 'Ms Exchange Server', 'CommuniGate', 'Банк-клиент', 'Логическое мышление', 'Настройка почтовых серверов', 'Администрирование серверов Windows', 'Администрирование', 'Microsoft', 'OpenOffice']",от 80 000 до 90 000 руб. на руки,3–6 лет,Специалист по IT
https://hh.ru/vacancy/49715791?from=vacancy_search_list&query=it,0,"['API', 'Управление командой', 'Постановка задач разработчикам', 'Управление проектами']",до 180 000 руб. на руки,1–3 года,Менеджер IT-проектов
https://hh.ru/vacancy/49585266?from=vacancy_search_list&query=it,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Грамотная речь', 'Деловая коммуникация', 'Ведение переговоров', 'Английский язык']",от 140 000 до 150 000 руб. на руки,3–6 лет,Менеджер IT проектов
https://hh.ru/vacancy/50027564?from=vacancy_search_list&query=it,0,"['Итальянский\xa0— C1 — Продвинутый', 'Испанский\xa0— C1 — Продвинутый', 'Немецкий\xa0— C1 — Продвинутый', 'Английский\xa0— C1 — Продвинутый', 'Корейский\xa0— C1 — Продвинутый', 'Японский\xa0— C1 — Продвинутый', 'Активные продажи', 'Английский язык', 'телефонные продажи', 'Телемаркетинг', 'Деловая переписка', 'Развитие продаж', 'Испанский язык', 'Грамотная речь', 'Сопровождение клиентов', 'Телефонные переговоры', 'Оценка потребностей клиентов', 'Ведение активных клиентов', 'Ориентация на результат', 'Работа с ключевыми клиентами', 'B2C продажи', 'Немецкий язык', 'Навыки продаж', 'Японский язык', 'Итальянский язык', 'Корейский язык', 'blockchain', 'crypto', 'Mining']",от 200 000 руб. до вычета налогов,1–3 года,Менеджер по продажам (Fintech/ IT)
https://hh.ru/vacancy/50116080?from=vacancy_search_list&query=it,0,"['Active Directory', 'PowerShell', 'Windows Os', 'Windows 7', 'Розничная торговля']",от 85 000 руб. на руки,не требуется,Системный администратор
https://hh.ru/vacancy/50219885?from=vacancy_search_list&query=it,0,"['Kubernetes', 'PostgreSQL', 'Patroni', 'DevOps', 'RabbitMQ', 'высоконагруженные системы']",от 270 000 до 300 000 руб. до вычета налогов,3–6 лет,DevOps-инженер
https://hh.ru/vacancy/49968351?from=vacancy_search_list&query=it,0,"['CMS Wordpress', 'Администрирование сайтов', 'Linux', 'HTML', 'Windows 7']",от 60 000 до 75 000 руб. на руки,не требуется,Системный администратор в офис
https://hh.ru/vacancy/50218806?from=vacancy_search_list&query=it,0,[],от 150 000 руб. на руки,3–6 лет,Senior IT Recruiter
https://hh.ru/vacancy/46701122?from=vacancy_search_list&query=it,0,[],от 100 000 до 200 000 руб. на руки,не требуется,Менеджер по продажам (IT - оборудование и проекты)
https://hh.ru/vacancy/50081516?from=vacancy_search_list&query=it,0,['Linux'],от 60 000 до 100 000 руб. на руки,1–3 года,Младший системный администратор
https://hh.ru/vacancy/50059629?from=vacancy_search_list&query=it,0,"['Организаторские навыки', '1С программирование', 'Оптовая торговля', 'Информационные технологии', '1С: Управление предприятием', 'Автоматизация бизнес-процессов', 'Автоматизация процессов']",от 150 000 руб. на руки,3–6 лет,IT директор/ Руководитель web разработки / IT-Директор в E-commerce проекте
https://hh.ru/vacancy/49751233?from=vacancy_search_list&query=it,0,"['Подбор персонала', 'Кадровое делопроизводство', 'Адаптация', 'Английский язык', 'Оценка кандидатов', 'IT Recruitment', 'Рекрутмент', 'HR IT', 'hr digital']",от 150 000 до 200 000 руб. на руки,1–3 года,IT рекрутер / HR-менеджер в IT и Digital
https://hh.ru/vacancy/49796615?from=vacancy_search_list&query=it,0,"['Английский\xa0— B1 — Средний', 'Внутренние коммуникации', 'Бизнес-анализ', 'Грамотная речь', 'Корпоративные продажи', 'Аналитическое мышление', 'Сопровождение продаж', 'Планирование продаж', 'Навыки переговоров', 'Проведение презентаций', 'B2B Продажи', 'CRM']",до 250 000 руб. на руки,1–3 года,"Менеджер по продажам (B2B, крупный бизнес, IT)"
https://hh.ru/vacancy/48961954?from=vacancy_search_list&query=it,0,"['Английский\xa0— B2 — Средне-продвинутый', 'HTML', 'CSS', 'Helpdesk', 'Английский язык', 'Atlassian Jira', 'Customer Support', 'Интернет-реклама', 'Информационные технологии']",от 70 000 до 85 000 руб. на руки,1–3 года,Специалист технической поддержки (удалённо)
https://hh.ru/vacancy/50226719?from=vacancy_search_list&query=it,0,"['JavaScript', 'Figma', 'TypeScript']",от 55 000 до 70 000 руб. на руки,1–3 года,Специалист технической поддержки
https://hh.ru/vacancy/47348698?from=vacancy_search_list&query=it,0,"['Agile Project Management', 'Управление проектами', 'Atlassian Jira', 'Scrum', 'Project management', 'Умение работать в команде']",от 130 000 руб. на руки,1–3 года,Project Manager (IT)
https://hh.ru/vacancy/49475069?from=vacancy_search_list&query=it,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Ведение переговоров', 'Английский язык', 'Управление проектами', 'Деловая коммуникация', 'Проведение презентаций']",от 110 000 руб. на руки,3–6 лет,Аккаунт менеджер IT
https://hh.ru/vacancy/49665608?from=vacancy_search_list&query=it,0,"['Сборка ПК', 'Настройка ПК', 'Администрирование', 'Настройка ПО', 'Настройка сетевых подключений', 'Техническая поддержка', 'TCP/IP', 'Настройка DNS', 'Настройка роутера']",от 35 000 до 45 000 руб. на руки,не требуется,Системный администратор
https://hh.ru/vacancy/49480183?from=vacancy_search_list&query=it,0,"['B2B Продажи', 'Ведение переговоров', 'Проведение презентаций', 'Работа в команде', 'CRM', 'Проведение переговоров', 'Активные продажи', 'Развитие продаж', 'Управление проектами', 'Тендеры']",от 100 000 до 250 000 руб. на руки,1–3 года,Менеджер по развитию бизнеса (IT)
https://hh.ru/vacancy/49754400?from=vacancy_search_list&query=it,0,"['Английский\xa0— B1 — Средний', 'Английский язык', 'Локальные сети', 'Troubleshooting', 'Настройка ПК', 'Настройка ПО', 'Hyper-V', 'Техническая поддержка', 'Windows Server', 'Helpdesk', 'Администрирование серверов Windows']",до 95 700 руб. до вычета налогов,1–3 года,IT-инженер
https://hh.ru/vacancy/50156610?from=vacancy_search_list&query=it,0,"['Английский\xa0— C1 — Продвинутый', 'Внутренние коммуникации', 'Коммуникабельность, стрессоустойчивость', 'Ответственность', 'Excel', 'Деловое общение', 'Грамотная устная и письменная речь', 'Поиск информации в интернет', 'x-ray']",от 800 USD до вычета налогов,1–3 года,Junior IT Recruiter
https://hh.ru/vacancy/49954811?from=vacancy_search_list&query=it,0,[],от 50 000 руб. до вычета налогов,1–3 года,Специалист IT отдела
https://hh.ru/vacancy/48098759?from=vacancy_search_list&query=it,0,"['Работа с ключевыми клиентами', 'Управление персоналом', 'Управление работой с ключевыми клиентами', 'Управленческие навыки', 'Управление интернет-проектами', 'Консультирование клиентов', 'Организаторские навыки', 'Управление проектами', 'Проектный менеджмент', 'Проведение презентаций', 'Деловое общение']",от 120 000 до 210 000 руб. на руки,1–3 года,Project Manager
https://hh.ru/vacancy/48433544?from=vacancy_search_list&query=it,0,"['Грамотная речь', 'Грамотность', 'Оперативный поиск информации в сети Интернет', 'Adobe Reader', 'Написание инструкций']",от 100 000 до 100 000 руб. на руки,1–3 года,Технический писатель (IT)
https://hh.ru/vacancy/49416284?from=vacancy_search_list&query=it,0,"['СКС', 'ITIL', 'Windows 10', 'Linux']",от 80 000 руб. на руки,1–3 года,IT Support specialist
https://hh.ru/vacancy/49222335?from=vacancy_search_list&query=it,0,"['Техническое обслуживание', 'Ремонт ПК', 'Информационные технологии', 'Настройка сетевых подключений', 'Настройка ПК']",от 69 000 до 69 000 руб. на руки,1–3 года,IT-инженер
https://hh.ru/vacancy/50242503?from=vacancy_search_list&query=it,0,"['Figma', 'Веб-дизайн', 'Adobe Photoshop', 'HTML', 'Прототипирование']",от 200 000 до 260 000 руб. на руки,3–6 лет,Product Designer
https://hh.ru/vacancy/49635935?from=vacancy_search_list&query=it,0,"['TCP/IP', 'Ремонт ПК', 'Windows Server 2003', 'Windows 7', 'Linux', 'Terminal Server', 'Wifi networks', 'Office Administration', 'Выездное обслуживание', 'Техническое обслуживание', 'Аналитические способности', 'Администрирование сетевого оборудования']",от 40 000 до 50 000 руб. на руки,1–3 года,Помощник системного администратора
https://hh.ru/vacancy/49354155?from=vacancy_search_list&query=it,0,"['Управление проектами', 'Информационные технологии', 'Обучение и развитие', 'Обучение персонала', 'Управление командой']",от 150 000 руб. на руки,1–3 года,Руководитель IT-подразделения
https://hh.ru/vacancy/50181330?from=vacancy_search_list&query=it,0,"['Управление проектами', 'Работа в команде', 'Ведение переговоров', 'Управление персоналом', 'Многозадачность']",от 70 000 руб. на руки,1–3 года,Менеджер it проектов
https://hh.ru/vacancy/49739850?from=vacancy_search_list&query=it,0,[],от 40 000 руб. на руки,не требуется,Стажер - Консультант по технологиям автоматизации
https://hh.ru/vacancy/50184467?from=vacancy_search_list&query=it,0,"['MS Outlook', 'Настройка DNS', 'E-Mail Marketing', 'Email маркетинг', 'B2B', 'Mail Server', 'Настройка почтовых серверов', 'Электронная почта', 'Работа с доменами', 'Удаленная работа', 'Администрирование серверов']",от 50 000 руб. на руки,3–6 лет,Системный администратор / IT специалист в отдел емейл-рассылок (удаленно)
https://hh.ru/vacancy/50176130?from=vacancy_search_list&query=it,0,"['Пользователь ПК', 'it техника']",от 50 000 руб. на руки,1–3 года,"Помощник системного администратора, ассистент IT отдела, поддержка HELP DESK, Техническая поддержка"
https://hh.ru/vacancy/49797647?from=vacancy_search_list&query=it,0,"['Английский\xa0— B1 — Средний', 'Английский язык', 'Аналитическое мышление', 'Разработка технических заданий', 'Разработка нового продукта', 'Опыт работы в режиме многозадачности', 'Управление продуктом']",до 150 000 руб. на руки,3–6 лет,Менеджер IT продукта
https://hh.ru/vacancy/49420462?from=vacancy_search_list&query=it,0,"['Windows 7', 'Работа в команде', 'Linux']",от 55 000 руб. на руки,не требуется,IT-инженер
https://hh.ru/vacancy/50185083?from=vacancy_search_list&query=it,0,"['Организаторские навыки', 'Управление проектами', 'Деловая коммуникация', 'Аналитическое мышление', 'Выбор подрядных организаций']",до 300 000 руб. на руки,3–6 лет,Project manager (IT)
https://hh.ru/vacancy/49717386?from=vacancy_search_list&query=it,0,"['Ведение переговоров', 'Телефонные переговоры', 'Заключение договоров', 'Поиск и привлечение клиентов', 'Подготовка коммерческих предложений', 'CRM', 'B2B Продажи', 'Холодные продажи', 'Ориентация на результат', 'Ведение клиентской базы', 'Навыки переговоров', 'Опытный пользователь ПК', 'Деловая переписка', 'Деловое общение', 'Грамотная речь', 'Проведение презентаций', 'Саморазвитие', 'Оформление договоров', 'Работа с существующей базой клиентов', 'Теплые звонки', 'B2B', 'Информационные технологии', 'Составление коммерческих предложений', 'Умение общаться с людьми']",от 100 000 до 150 000 руб. на руки,не требуется,Менеджер по продажам (B2B в IT)
https://hh.ru/vacancy/49961873?from=vacancy_search_list&query=it,0,"['Подготовка коммерческих предложений', 'MS Project Expert', 'Управление интернет-проектами', 'Многозадачность', 'Ориентация на результат', 'Мобильность', 'Техническая документация', 'Управление временем', 'Atlassian Jira', 'Miro', 'Trello', 'Google Apps', 'Постановка задач разработчикам', 'Internet Marketing', 'Системное мышление', 'Системный подход', 'Ротация персонала', 'Управление проектами', 'Мотивация персонала']",от 145 000 руб. до вычета налогов,3–6 лет,Старший менеджер IT проектов / IT project-manager
https://hh.ru/vacancy/49463930?from=vacancy_search_list&query=it,0,"['Управление проектами', 'Ведение переговоров', 'Деловая коммуникация', 'Организаторские навыки', 'Управление персоналом', 'Менеджмент', 'функциональное управление', 'Удаленное управление', 'Финансовая грамотность', 'Управление финансами', 'Анализ рисков', 'Операционное планирование', 'Коммуникативные навыки', 'Операционное управление', 'Оптимизация бизнес-процессов', 'Управление рисками', 'Управление командой', 'Управление затратами', 'Операционный менеджмент', 'Управление бизнес процессами', 'Анализ бизнес показателей', 'Заключение договоров', 'B2B Продажи', 'ресурсное планирование']",от 300 000 до 400 000 руб. на руки,3–6 лет,Генеральный директор IT-стартапа
https://hh.ru/vacancy/49959023?from=vacancy_search_list&query=it,0,[],до 40 000 руб. до вычета налогов,не требуется,Junior IT рекрутер
https://hh.ru/vacancy/47252177?from=vacancy_search_list&query=it,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Recruitment', 'Подбор персонала', 'Адаптация персонала', 'Executive Search', 'Рекрутмент', 'Headhunting']",от 130 000 до 200 000 руб. на руки,1–3 года,IT recruiter
https://hh.ru/vacancy/49579332?from=vacancy_search_list&query=it,0,"['Арабский\xa0— C1 — Продвинутый', 'Итальянский\xa0— C1 — Продвинутый', 'Французский\xa0— C1 — Продвинутый', 'Немецкий\xa0— C1 — Продвинутый', 'Английский\xa0— C1 — Продвинутый', 'Активные продажи', 'Английский язык', 'телефонные продажи', 'Телемаркетинг', 'Деловая переписка', 'Развитие продаж', 'Испанский язык', 'Грамотная речь', 'Сопровождение клиентов', 'Телефонные переговоры', 'Оценка потребностей клиентов', 'Ведение активных клиентов', 'Ориентация на результат', 'Работа с ключевыми клиентами', 'B2C продажи', 'Немецкий язык', 'Навыки продаж', 'Японский язык', 'Итальянский язык', 'Корейский язык', 'blockchain', 'crypto', 'Mining', 'Французский язык', 'Арабский язык']",от 200 000 руб. до вычета налогов,1–3 года,Sales manager (Fintech/IT)
https://hh.ru/vacancy/49375338?from=vacancy_search_list&query=it,0,"['Английский язык', 'Работа в команде', 'Управление проектами']",до 110 000 руб. на руки,1–3 года,Менеджер проектов (IT)
https://hh.ru/vacancy/49692258?from=vacancy_search_list&query=it,0,"['Управление проектами', 'Работа в команде', 'Agile Project Management', 'Atlassian Jira', 'Навыки презентации', 'Системное мышление', 'Умение вести переговоры', 'Разработка ПО']",от 120 000 руб. на руки,1–3 года,Менеджер проектов (IT)
https://hh.ru/vacancy/49943629?from=vacancy_search_list&query=it,0,"['Русский\xa0— C2 — В совершенстве', 'Коммуникабельность', 'Внимательность', 'Аккуратность']",до 200 000 руб. на руки,не требуется,Системный администратор
https://hh.ru/vacancy/49860801?from=vacancy_search_list&query=it,0,"['Английский\xa0— B1 — Средний', 'Техническая поддержка', 'SQL', 'Confluence', 'Jira', 'Работа в условиях многозадачности']",от 120 000 до 150 000 руб. до вычета налогов,3–6 лет,Инженер технической поддержки (Senior)
https://hh.ru/vacancy/49299793?from=vacancy_search_list&query=it,0,"['Английский\xa0— C1 — Продвинутый', 'Английский язык', 'Работа в команде', 'Ведение переговоров', 'Активные продажи', 'B2B Продажи', 'Навыки продаж', 'Навыки переговоров', 'B2B Marketing', 'B2B маркетинг', 'Навыки презентации', 'Blockchain', 'Грамотная речь', 'Заключение договоров', 'Маркетинг услуг', 'Навыки работы с возражениями']",от 100 000 до 300 000 руб. на руки,3–6 лет,"Sales Manager / Менеджер по продажам (blockchain,crypto, fintech, IT)"
https://hh.ru/vacancy/48711267?from=vacancy_search_list&query=it,0,"['Деловое общение', 'TCP/IP', 'Электронная почта', 'Деловая этика', 'Системное мышление']",до 65 000 руб. на руки,1–3 года,IT-специалист (техническая поддержка).
https://hh.ru/vacancy/49530284?from=vacancy_search_list&query=it,0,"['Ремонт ПК', 'Настройка ПО', 'Настройка ПК', 'Грамотная речь', 'Выездное обслуживание']",от 70 000 до 70 000 руб. на руки,не требуется,Системный администратор
https://hh.ru/vacancy/50063155?from=vacancy_search_list&query=it,0,"['Ведение переговоров', 'Работа в команде', 'Подбор персонала', 'Поиск информации в интернет', 'оформление документации']",от 100 000 до 200 000 руб. до вычета налогов,1–3 года,IT Рекрутер/Менеджер по персоналу
https://hh.ru/vacancy/48135700?from=vacancy_search_list&query=it,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Английский язык', 'IT Recruitment', 'Рекрутмент', 'Recruitment']",от 300 до 700 EUR на руки,не требуется,Remote IT Recruiter\ ИТ рекрутер (удалённая работа)
https://hh.ru/vacancy/50188511?from=vacancy_search_list&query=it,0,"['Английский\xa0— A1 — Начальный', 'Рекрутмент', 'Recruitment', 'Грамотность']",от 30 000 руб. на руки,не требуется,Junior IT Recruiter
https://hh.ru/vacancy/48416513?from=vacancy_search_list&query=it,0,"['Настройка ПО', 'Техническая поддержка', 'Настройка ПК']",от 42 000 до 48 000 руб. до вычета налогов,не требуется,IT-специалист (Сопровождение ПО)
https://hh.ru/vacancy/49849271?from=vacancy_search_list&query=it,0,"['Развитие продаж', 'B2B Продажи', 'Ведение переговоров', 'Навыки презентации', 'Развитие бизнеса', 'IT-проекты', 'Маркетинговые исследования', 'Разработка нового продукта', 'КИС', 'ERP', 'ERP-системы на базе 1С', 'Навыки переговоров', 'Активные продажи', 'Управление продажами', 'Управление проектами', 'Заключение договоров']",от 120 000 руб. на руки,1–3 года,Менеджер по продажам IT
https://hh.ru/vacancy/50105332?from=vacancy_search_list&query=it,0,"['Helpdesk', 'Техническая поддержка', 'Грамотная речь', 'техподдержка', 'Консультирование клиентов', 'ORACLE', 'PostgreSQL', 'MS SQL', 'СУБД', 'SQL']",от 85 000 руб. до вычета налогов,1–3 года,Главный специалист / IT Support Specialist
https://hh.ru/vacancy/49956288?from=vacancy_search_list&query=it,0,"['Английский\xa0— A2 — Элементарный', 'Организаторские навыки', 'Работа в команде', 'Деловая переписка', 'Деловое общение', 'Ведение переговоров']",от 60 000 до 90 000 руб. на руки,1–3 года,Руководитель проектов (IT инфраструктура)
https://hh.ru/vacancy/49441214?from=vacancy_search_list&query=it,0,"['Подбор персонала', 'Оценка кандидатов']",от 80 000 до 150 000 руб. на руки,не требуется,"Руководитель отдела персонала (in-house, удаленная работа)"
https://hh.ru/vacancy/49539554?from=vacancy_search_list&query=it,0,[],до 100 000 руб. на руки,3–6 лет,IT-менеджер
https://hh.ru/vacancy/50063678?from=vacancy_search_list&query=it,0,"['Работа в команде', 'Деловая коммуникация', 'Подбор персонала', 'Организаторские навыки', 'Управление персоналом']",от 70 000 до 140 000 руб. до вычета налогов,1–3 года,IT рекрутёр
https://hh.ru/vacancy/37936876?from=vacancy_search_list&query=it,0,"['MS Office', 'уверенный пользователь ПК']",до 35 000 руб. на руки,не требуется,Начинающий IT-специалист
https://hh.ru/vacancy/48723079?from=vacancy_search_list&query=it,0,"['Администрирование серверов Windows', 'Ремонт ПК', 'R-Keeper', 'Store House', 'Администрирование сетевого оборудования', 'Выездное обслуживание', 'POS-оборудование']",от 90 000 руб. на руки,1–3 года,Системный администратор/IT-менеджер в группу ресторанов
https://hh.ru/vacancy/49754998?from=vacancy_search_list&query=it,0,"['Английский\xa0— B1 — Средний', 'Грамотная речь', 'Подбор персонала', 'Рекрутинг', 'it рекрутинг', 'Ориентация на результат', 'Удаленная работа']",от 60 000 до 150 000 руб. до вычета налогов,1–3 года,IT рекрутер
https://hh.ru/vacancy/49840764?from=vacancy_search_list&query=it,0,"['Английский\xa0— B1 — Средний', 'Деловое общение', 'Управление отношениями с клиентами', 'Навыки межличностного общения', 'Работа с документами', 'Поиск и привлечение клиентов', 'Заключение договоров', 'Развитие продаж', 'Телефонные переговоры', 'Грамотная речь']",от 110 000 до 150 000 руб. на руки,3–6 лет,Менеджер по развитию бизнеса / BDM ( IT оборудование)
https://hh.ru/vacancy/48083740?from=vacancy_search_list&query=it,0,"['Английский\xa0— A1 — Начальный', 'Работа в команде', 'Atlassian Jira', 'Управление проектами', 'Деловая коммуникация', 'Atlassian Confluence']",от 120 000 руб. на руки,1–3 года,Руководитель IT проектов
https://hh.ru/vacancy/49960105?from=vacancy_search_list&query=it,0,"['Recruitment', 'Нетворкинг']",от 80 000 до 150 000 руб. на руки,1–3 года,IT-рекрутер
https://hh.ru/vacancy/49583719?from=vacancy_search_list&query=it,0,"['Подготовка презентаций', 'Управление отношениями с клиентами', 'Проектная документация', 'Работа в команде', 'Документооборот', 'Системное мышление', 'Составление смет', 'Управление временем', 'Деловая коммуникация', 'API', 'Laravеl', 'Yii2', 'Bitrix']",от 80 000 руб. на руки,3–6 лет,Digital Producеr IT / Project Manager IT
https://hh.ru/vacancy/50026727?from=vacancy_search_list&query=it,0,"['B2B Продажи', 'Ведение переговоров', 'Управление проектами']",от 150 000 до 220 000 руб. на руки,3–6 лет,РОП/руководитель отдела продаж  (с опытом активных продаж услуг в сегменте В2В)
https://hh.ru/vacancy/49439708?from=vacancy_search_list&query=it,0,"['Деловая коммуникация', 'Подбор персонала', 'Проведение телефонных интервью', 'Холодные продажи', 'Активные продажи', 'Оценка кандидатов', 'Работа с кадровыми агентствами']",от 100 000 руб. на руки,1–3 года,IT-рекрутер (IT recruiter)
https://hh.ru/vacancy/48321428?from=vacancy_search_list&query=it,0,"['SQL', 'Google Analytics', 'HTML', 'QlikView', 'Анализ данных']",от 170 000 до 200 000 руб. на руки,1–3 года,Аналитик IT-продукта
https://hh.ru/vacancy/50068222?from=vacancy_search_list&query=it,0,"['Управление проектами', 'Работа с большим объемом информации', 'Разработка технических заданий', 'MS Project', 'MS Visio']",от 100 000 до 150 000 руб. на руки,1–3 года,Руководитель проектов в IT
https://hh.ru/vacancy/50037593?from=vacancy_search_list&query=it,0,"['Подбор персонала', 'Организаторские навыки', 'Управление персоналом', 'Управление проектами', 'Recruitment']",до 120 000 руб. на руки,1–3 года,HR-менеджер (в IT)
https://hh.ru/vacancy/50103045?from=vacancy_search_list&query=it,0,"['Работа в команде', 'Управление проектами', 'Atlassian Jira', 'Английский язык', 'MS Project']",от 75 000 руб. на руки,1–3 года,Аналитик IT проекта
https://hh.ru/vacancy/46489598?from=vacancy_search_list&query=it,0,"['Подбор персонала', 'Recruitment', 'Прямой поиск', 'Проведение телефонных интервью', 'Поиск персонала в открытых источниках', 'IT Recruitment']",от 100 000 до 150 000 руб. на руки,1–3 года,IT Recruiter
https://hh.ru/vacancy/50071868?from=vacancy_search_list&query=it,0,"['MS Office', 'Microsoft Access', 'Microsoft Windows', 'Windows Server', 'MikroTik', 'Active Directory', 'VPN', 'VMware', 'EsXi']",от 70 000 руб. на руки,1–3 года,Системный администратор
https://hh.ru/vacancy/49870549?from=vacancy_search_list&query=it,0,"['Английский\xa0— B1 — Средний', 'Английский язык', 'Подбор персонала', 'Рекрутмент']",от 100 000 до 200 000 руб. на руки,1–3 года,IT Recruiter (Remote)
https://hh.ru/vacancy/49596375?from=vacancy_search_list&query=it,0,"['Подключение торгового оборудования к 1С', 'Меркурий', 'Эквайринг', 'Настройка сетевого оборудования', 'ЕГАИС', '1С: Торговля', '1С: Предприятие 8', 'Проведение инвентаризаций', 'Техническая поддержка', 'Администрирование сетевого оборудования', 'Работа с оргтехникой', 'Розничная торговля', 'Опытный пользователь ПК', 'Контроль исправности оборудования']",от 70 000 до 100 000 руб. на руки,3–6 лет,"IT Специалист/Системный администратор (Поддержка 1С, ЕГАИС)"
https://hh.ru/vacancy/49435819?from=vacancy_search_list&query=it,0,"['Английский\xa0— C1 — Продвинутый', 'Подбор персонала', 'Прямой поиск', 'Оценка кандидатов']",от 100 000 руб. до вычета налогов,1–3 года,Менеджер по подбору персонала IT
https://hh.ru/vacancy/49457547?from=vacancy_search_list&query=it,0,[],от 35 000 до 45 000 руб. на руки,1–3 года,Специалист технической поддержки
https://hh.ru/vacancy/49849456?from=vacancy_search_list&query=it,0,"['Ведение переговоров', 'B2B Продажи', 'Грамотная речь', 'Работа в команде', 'Деловая переписка']",от 100 000 руб. до вычета налогов,1–3 года,Менеджер по продажам IT продуктов / IT Sales Manager / Ведущий менеджер по продажам
https://hh.ru/vacancy/48494702?from=vacancy_search_list&query=it,0,"['Английский\xa0— B2 — Средне-продвинутый', 'Recruitment', 'Подбор персонала', 'Адаптация персонала', 'Executive Search', 'Рекрутмент', 'Headhunting']",от 70 000 руб. на руки,1–3 года,Junior/Middle IT recruiter
https://hh.ru/vacancy/50109370?from=vacancy_search_list&query=it,0,"['B2G продажи', 'Прямые продажи', 'Навыки продаж', 'Телефонные переговоры', 'Заключение договоров', '1С: Торговля', 'Клиентоориентированность', 'Работа с дебиторской задолженностью', 'Поиск и привлечение клиентов', 'Ведение клиентской базы', 'Оценка потребностей клиентов', 'Навыки переговоров', 'Дистрибуция', 'Продажи через дилеров']",от 160 000 руб. на руки,1–3 года,Менеджер по продажам IT оборудования
https://hh.ru/vacancy/49739516?from=vacancy_search_list&query=it,0,"['Деловая коммуникация', 'ServiceDesk', 'Высшее образование', 'E-Commerce', 'Техническая поддержка', 'Способность анализировать проблемы', 'Желание расти и развиваться']",от 60 000 руб. на руки,1–3 года,Специалист технической поддержки
https://hh.ru/vacancy/49634452?from=vacancy_search_list&query=it,0,"['ITSM', 'ITIL', 'Управление проектами', 'Информационные технологии', 'Разработка регламентов', 'сервис-менеджер', 'Контроль качества', 'Написание процедур', 'Организаторские навыки', 'Руководство коллективом']",от 60 000 до 120 000 руб. на руки,1–3 года,Сервис-менеджер ИТ
https://hh.ru/vacancy/49885844?from=vacancy_search_list&query=it,0,[],до 120 000 руб. до вычета налогов,3–6 лет,Системный администратор (2-3 линия)
https://hh.ru/vacancy/48828068?from=vacancy_search_list&query=it,0,"['Active Directory', 'DHCP', 'Cisco', 'SNMP', 'Linux', 'Hyper-V', 'Администрирование серверов', 'ЭЦП', 'Администрирование сетевого оборудования']",от 60 000 до 110 000 руб. на руки,3–6 лет,Системный администратор / IT-специалист
https://hh.ru/vacancy/49755120?from=vacancy_search_list&query=it,0,"['Сборка ПК', 'Ремонт ПК', 'Windows 7', 'Настройка ПО', 'Настройка ПК', 'TCP/IP', 'Active Directory', 'Настройка сетевых подключений', 'Техническое обслуживание', 'Офисная техника', 'Пользователь ПК', 'Настройка DNS']",от 50 000 руб. до вычета налогов,1–3 года,Специалист технической поддержки пользователей (IT)
